x,y,z,roll,pitch,yaw,thumb,fore,index,ring,'receiver values',word
175,185,195,27,39,40,42,45,51,55,57,81
177,186,201,27,39,40,42,45,51,55,57,81
177,185,201,27,39,40,42,45,51,55,57,81
177,185,201,27,39,40,42,45,51,55,57,81
175,185,201,27,39,40,42,45,51,55,57,103
175,185,195,27,39,40,41,45,52,53,57,103
175,185,195,27,39,40,41,45,52,53,57,103
175,185,195,27,39,40,41,46,52,53,57,103
175,185,195,27,39,40,41,46,52,53,57,103
175,185,195,27,39,40,41,47,52,53,57,103
175,186,195,27,39,40,41,47,52,53,57,103
176,186,196,27,39,40,41,48,51,53,57,103
176,187,197,27,39,40,41,48,51,53,57,103
182,188,197,27,39,40,41,48,51,53,57,103
180,189,198,27,39,40,41,48,51,53,57,103
179,189,198,27,39,40,41,48,51,53,57,103
179,190,198,27,39,40,41,48,51,53,57,103
181,191,198,29,39,40,41,48,51,53,57,103
181,191,198,29,39,40,41,48,50,53,57,103
183,191,198,29,39,40,41,48,50,53,57,103
183,191,198,27,39,40,41,48,50,53,57,103
183,191,198,29,39,40,41,48,50,53,57,103
183,191,198,26,39,40,41,48,50,53,57,103
183,191,199,26,39,40,41,48,50,53,57,103
183,191,199,26,39,40,41,48,50,53,57,103
183,191,198,27,39,40,41,48,50,53,57,103
184,191,198,31,39,40,41,48,50,53,57,103
184,191,198,27,39,40,41,48,50,53,57,103
184,191,198,29,39,40,41,48,50,53,57,103
184,191,198,29,39,40,41,48,50,53,57,103
183,191,198,27,39,40,41,48,51,53,57,103
183,191,198,27,39,40,41,47,52,53,57,103
183,191,199,27,39,40,41,45,52,53,57,103
181,191,199,27,39,40,41,45,52,53,57,103
181,191,198,27,39,40,41,45,49,53,57,103
181,191,198,26,39,40,41,45,52,53,57,103
179,191,198,27,39,40,41,45,52,54,57,103
179,191,197,27,39,40,42,45,52,53,57,103
180,191,197,27,39,40,41,45,52,53,57,103
180,190,196,26,39,40,41,45,52,53,57,103
180,190,196,27,39,40,41,45,52,53,57,103
180,189,195,27,39,40,41,45,52,53,57,103
182,189,195,27,39,40,41,45,52,53,57,103
182,189,195,27,39,40,41,45,52,53,57,103
182,188,201,27,39,40,41,45,52,53,57,103
180,188,201,27,39,40,41,45,52,53,57,103
180,188,201,27,39,40,41,45,52,53,57,103
180,188,201,27,39,40,41,45,52,53,57,103
182,188,201,27,39,40,41,45,52,53,57,103
182,188,201,27,39,40,41,45,52,53,57,103
182,187,201,27,39,40,41,45,52,53,57,103
182,187,201,27,39,40,41,45,52,53,57,103
182,187,201,27,39,40,41,45,52,53,57,103
176,187,201,27,39,40,41,45,52,53,57,103
176,187,201,27,39,40,41,45,52,53,57,103
176,187,201,27,39,40,41,45,52,53,57,104
175,185,195,26,39,40,42,46,49,54,57,104
175,185,195,26,39,40,42,46,49,53,57,104
177,185,195,26,39,40,42,47,52,56,57,104
178,185,195,27,39,40,42,47,51,56,57,104
178,185,195,27,39,40,42,48,50,54,57,104
177,186,195,27,39,40,42,48,50,55,57,104
175,188,195,29,39,40,42,48,50,55,57,104
180,188,196,29,39,40,42,48,50,55,57,104
179,189,196,31,39,40,42,48,50,55,57,104
179,190,196,31,39,40,42,48,50,55,57,104
181,190,195,29,39,40,42,48,50,55,57,104
183,191,202,26,39,40,42,48,50,55,57,104
184,188,204,31,39,40,42,48,50,55,57,104
184,190,204,27,39,40,42,48,50,55,60,104
184,191,204,31,39,40,42,48,50,55,60,104
184,189,204,31,39,40,42,48,50,55,60,104
184,190,204,29,39,40,42,48,50,55,60,104
184,191,204,31,39,40,42,48,50,55,60,104
184,191,204,31,39,40,42,48,50,55,64,104
184,191,204,31,39,40,42,48,50,55,70,104
179,190,204,27,39,40,42,48,50,55,57,104
183,190,204,35,39,40,42,48,50,55,57,104
184,190,204,35,39,40,42,48,50,55,60,104
184,190,204,26,39,40,42,47,51,55,57,104
183,190,203,26,39,40,42,46,51,55,57,104
183,191,202,26,39,40,42,45,49,56,59,104
181,191,195,26,39,40,42,45,49,53,57,104
179,191,195,27,39,40,42,45,49,53,57,104
179,190,195,27,39,40,42,45,49,53,57,104
182,190,195,27,39,40,42,45,49,54,57,104
177,189,195,27,39,40,42,45,49,54,57,104
178,189,201,27,39,40,42,45,49,54,57,104
178,188,201,27,39,40,42,45,49,54,57,104
178,186,202,27,39,40,42,45,49,54,57,104
178,192,203,27,39,40,42,45,49,54,57,104
178,192,203,27,39,40,42,45,49,54,57,104
178,192,203,27,39,40,42,45,49,54,57,104
178,192,203,27,39,40,42,45,49,54,57,104
178,192,203,27,39,40,42,45,49,54,57,104
178,192,203,27,39,40,42,45,49,54,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,104
178,192,203,27,39,40,42,45,49,53,57,105
175,185,195,27,39,40,42,46,50,54,57,105
175,185,195,27,39,40,42,46,50,54,57,105
175,185,195,27,39,40,42,46,50,54,57,105
175,185,195,27,39,40,42,46,50,54,57,105
175,185,195,27,39,40,42,46,50,54,57,105
175,185,195,27,39,40,42,46,50,54,57,105
175,185,195,27,39,40,42,46,50,54,57,105
177,185,195,27,39,40,42,46,50,54,57,105
175,185,195,27,39,40,42,46,50,54,57,105
177,185,195,27,39,40,42,46,50,54,57,105
177,192,195,27,39,40,42,46,52,54,57,105
177,192,195,27,39,40,42,46,50,54,57,105
178,192,195,27,39,40,42,46,50,54,57,105
178,192,195,27,39,40,42,46,50,54,57,105
178,185,196,27,39,40,42,47,50,54,57,105
178,186,197,27,39,40,42,47,50,54,57,105
178,187,198,27,39,40,42,48,50,55,57,105
178,188,199,29,39,40,42,48,50,55,57,105
178,188,199,29,39,40,42,48,50,55,57,105
178,189,200,29,39,40,42,48,50,55,57,105
178,190,200,31,39,40,42,48,50,55,57,105
178,191,200,28,39,40,42,48,50,55,57,105
175,193,200,28,39,40,42,48,50,55,57,105
182,193,200,28,39,40,42,48,50,55,57,105
180,194,200,29,39,40,42,48,50,55,57,105
179,194,200,28,39,40,42,48,50,55,57,105
179,194,199,28,39,40,42,48,50,55,57,105
179,194,199,28,39,40,42,48,50,55,57,105
181,194,198,28,39,40,42,48,50,55,57,105
183,194,198,31,39,40,42,48,50,55,58,105
183,194,198,28,39,40,42,48,50,55,57,105
184,189,196,31,39,40,42,48,50,55,57,105
184,194,195,31,39,40,42,48,50,55,60,105
184,194,201,31,39,40,42,48,50,55,60,105
184,194,202,31,39,40,42,48,50,55,60,105
184,193,195,31,39,40,42,48,50,55,57,105
184,194,196,31,39,40,42,48,50,55,57,105
184,194,197,31,39,40,42,48,50,55,57,105
184,194,198,31,39,40,42,48,50,55,57,105
183,194,198,31,39,40,42,48,50,55,58,105
183,194,198,28,39,40,42,48,50,55,57,105
181,194,197,28,39,40,42,48,50,55,57,105
181,194,197,28,39,40,42,48,50,55,57,105
181,194,197,28,39,40,42,48,50,55,57,105
181,194,197,30,39,40,42,48,50,55,57,105
179,194,197,28,39,40,42,48,50,55,57,105
181,194,197,30,39,40,42,48,50,55,57,105
183,194,197,28,39,40,42,48,50,55,57,105
184,194,197,28,39,40,42,48,50,55,57,105
184,194,197,31,39,40,42,48,50,55,57,105
184,193,196,31,39,40,42,48,50,55,57,105
184,193,197,29,39,40,42,48,50,55,57,105
184,193,197,29,39,40,42,48,50,55,57,105
184,193,197,29,39,40,42,47,50,53,60,105
184,193,197,29,39,40,42,45,52,54,62,105
184,193,198,27,39,40,42,45,49,54,57,105
184,193,198,31,39,40,42,45,49,54,57,105
184,193,199,31,39,40,42,45,49,54,57,105
184,194,199,31,39,40,42,45,49,54,59,105
184,193,199,29,39,40,42,45,49,54,57,105
183,194,200,29,39,40,42,45,49,54,57,105
183,193,200,27,39,40,42,45,49,54,57,105
183,193,200,27,39,40,42,45,49,54,57,105
183,193,200,26,39,40,42,45,49,54,57,105
183,193,200,26,39,40,42,45,49,54,57,105
181,193,200,26,39,40,42,45,49,54,57,105
181,193,200,26,39,40,42,45,49,54,57,105
181,193,199,35,39,40,42,45,49,54,57,105
179,193,199,35,39,40,42,45,49,54,57,105
179,191,199,35,39,40,42,45,49,54,57,105
179,191,198,26,39,40,42,45,49,54,57,105
180,191,198,35,39,40,42,45,49,54,57,105
180,191,197,35,39,40,42,45,49,54,57,105
182,190,197,35,39,40,42,45,49,54,57,105
182,190,196,35,39,40,42,45,49,54,57,105
175,190,196,35,39,40,42,45,49,54,57,105
177,190,195,26,39,40,42,45,49,54,57,105
177,189,195,26,39,40,42,45,49,54,57,105
177,189,195,26,39,40,42,45,49,54,57,105
177,189,201,26,39,40,42,45,49,54,57,105
177,189,201,26,39,40,42,45,49,54,57,105
177,188,201,26,39,40,42,45,49,54,57,105
177,188,201,26,39,40,42,45,49,54,57,105
175,188,201,26,39,40,42,45,49,54,57,105
175,188,201,26,39,40,42,45,49,54,57,105
177,188,201,26,39,40,42,45,49,54,57,105
175,188,201,26,39,40,42,45,49,54,57,105
175,188,201,26,39,40,42,45,49,54,57,105
177,187,201,26,39,40,42,45,49,54,57,105
177,187,201,26,39,40,42,45,49,54,57,105
178,188,201,26,39,40,42,45,49,54,57,105
177,188,201,26,39,40,42,45,49,54,57,106
175,185,195,26,39,40,42,45,52,54,57,106
175,185,195,26,39,40,42,45,52,54,57,106
175,185,195,27,39,40,42,45,52,54,57,106
175,185,195,27,39,40,42,45,52,54,57,106
175,192,195,27,39,40,42,45,49,54,57,106
175,192,195,29,39,40,42,45,49,54,57,106
177,186,195,27,39,40,42,45,49,54,57,106
175,192,195,29,39,40,42,45,49,54,57,106
175,192,196,27,39,40,42,45,49,54,57,106
176,185,197,27,39,40,42,45,49,54,57,106
180,186,198,27,39,40,42,45,49,54,57,106
180,188,198,27,39,40,42,45,49,54,57,106
179,188,199,27,39,40,42,45,49,54,57,106
181,189,200,29,39,40,42,45,49,54,57,106
183,190,200,31,39,40,42,45,49,54,57,106
183,190,200,31,39,40,42,45,49,54,57,106
184,191,199,28,39,40,42,45,49,54,57,106
184,190,199,28,39,40,42,45,49,54,71,106
184,191,197,28,39,40,42,45,49,54,57,106
184,193,196,28,39,40,42,45,49,54,60,106
184,193,195,28,39,40,42,45,49,54,60,106
184,193,195,28,39,40,42,45,49,54,60,106
184,193,195,29,39,40,42,45,49,54,60,106
184,193,195,28,39,40,42,45,49,54,60,106
184,193,195,27,39,40,42,45,49,54,57,106
184,193,195,27,39,40,42,45,49,54,60,106
184,194,195,27,39,40,42,45,49,54,60,106
184,193,201,27,39,40,42,45,49,54,60,106
184,193,201,27,39,40,42,45,49,54,60,106
184,193,201,27,39,40,42,45,49,54,60,106
184,191,201,27,39,40,42,45,49,54,60,106
184,191,195,27,39,40,42,45,49,54,60,106
184,191,195,35,39,40,42,45,49,54,57,106
184,191,197,27,39,40,42,45,49,54,57,106
184,191,198,29,39,40,42,45,49,54,57,106
184,191,199,29,39,40,42,45,49,54,57,106
183,191,199,29,39,40,42,45,49,54,57,106
183,191,199,27,39,40,42,45,49,54,57,106
181,190,199,27,39,40,42,45,49,54,58,106
181,190,199,27,39,40,42,45,49,54,57,106
179,190,199,27,39,40,42,45,49,54,57,106
179,190,198,26,39,40,42,45,49,54,57,106
180,189,198,26,39,40,42,45,49,54,57,106
182,189,197,26,39,40,42,45,49,54,57,106
180,189,197,26,39,40,42,45,49,54,57,106
182,188,197,26,39,40,42,45,49,54,57,106
176,188,196,26,39,40,42,45,49,54,57,106
175,186,195,26,39,40,42,45,49,54,57,106
175,186,195,26,39,40,42,45,49,54,57,106
176,185,195,27,39,40,42,45,49,54,57,106
176,186,195,27,39,40,42,45,49,54,57,106
176,186,195,27,39,40,42,45,52,54,57,106
176,185,195,27,39,40,42,45,52,54,57,106
176,186,195,27,39,40,42,45,52,54,57,106
182,185,195,26,39,40,42,45,52,54,57,106
176,185,195,26,39,40,42,45,52,54,57,106
182,186,195,26,39,40,42,45,52,54,57,106
176,192,195,27,39,40,42,45,52,54,57,106
182,185,195,27,39,40,42,45,52,54,57,106
176,192,195,27,39,40,42,45,52,54,57,107
177,185,195,26,39,40,42,46,50,56,57,107
177,185,195,26,39,40,42,46,50,56,57,107
177,186,195,26,39,40,42,46,50,56,57,107
177,185,195,27,39,40,42,46,50,56,57,107
178,187,195,27,39,40,42,46,50,56,57,107
178,188,195,26,39,40,42,46,50,56,57,107
178,188,196,27,39,40,42,46,50,56,57,107
178,189,197,27,39,40,42,46,50,56,57,107
178,190,198,27,39,40,42,46,50,56,57,107
178,191,198,27,39,40,42,46,50,56,57,107
178,193,199,29,39,40,42,46,50,56,57,107
178,193,200,29,39,40,42,46,50,56,57,107
178,193,200,27,39,40,42,46,50,56,57,107
178,194,200,28,39,40,42,46,50,56,57,107
178,194,200,31,39,40,42,46,50,56,57,107
175,194,200,28,39,40,42,46,50,56,57,107
180,194,200,28,39,40,42,46,50,56,57,107
179,194,199,28,39,40,42,46,50,56,58,107
179,194,199,28,39,40,42,46,50,56,57,107
181,194,198,30,39,40,42,46,50,55,57,107
181,194,198,30,39,40,42,47,50,55,57,107
181,194,199,28,39,40,42,48,50,55,57,107
181,194,199,28,39,40,42,48,50,55,57,107
181,194,199,30,39,40,42,48,50,55,57,107
181,194,199,37,39,40,42,48,50,55,57,107
181,194,199,28,39,40,42,48,50,55,57,107
181,194,200,28,39,40,42,48,50,55,57,107
181,194,200,28,39,40,42,47,50,55,57,107
179,194,200,28,39,40,42,47,50,55,57,107
179,194,200,28,39,40,42,46,50,56,57,107
179,194,200,31,39,40,42,46,50,53,57,107
179,194,200,29,39,40,42,45,50,53,57,107
180,194,200,31,39,40,42,45,50,53,57,107
182,193,200,27,39,40,42,45,50,53,57,107
176,193,200,27,39,40,42,45,50,53,57,107
177,193,199,26,39,40,42,45,50,53,57,107
177,191,199,26,39,40,42,45,50,53,57,107
178,191,198,26,39,40,42,45,50,53,57,107
178,190,198,26,39,40,42,45,50,53,57,107
177,190,197,26,39,40,42,45,50,53,57,107
175,190,197,26,39,40,42,45,50,53,57,107
176,189,197,29,39,40,42,45,50,53,57,107
176,189,197,26,39,40,42,45,50,53,57,107
176,189,196,26,39,40,42,46,50,53,57,107
176,189,196,27,39,40,42,46,50,53,57,107
182,188,196,26,39,40,42,46,50,53,57,107
182,187,196,27,39,40,42,46,50,53,57,107
180,186,196,27,39,40,42,46,50,56,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,185,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,45,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,107
180,192,196,27,39,40,42,46,50,53,57,108
175,185,195,27,39,40,42,45,52,54,57,108
175,185,195,27,39,40,42,45,52,54,57,108
175,185,201,27,39,40,42,45,52,54,57,108
177,192,201,27,39,40,42,45,52,54,57,108
177,185,201,27,39,40,42,45,52,54,57,108
177,185,195,27,39,40,42,46,49,54,57,108
177,185,195,29,39,40,42,46,52,54,57,108
177,186,195,29,39,40,42,46,52,54,57,108
175,185,195,29,39,40,42,48,51,54,57,108
175,186,196,29,39,40,43,48,51,54,57,108
176,187,197,29,39,40,43,48,51,54,57,108
180,188,197,29,39,40,43,48,51,54,57,108
180,189,198,29,39,40,43,48,51,54,57,108
179,189,198,29,39,40,43,48,51,54,57,108
181,190,198,31,39,40,43,48,51,54,57,108
181,190,198,31,39,40,43,48,51,54,57,108
183,191,198,28,39,40,43,48,51,54,57,108
184,190,197,29,39,40,43,48,51,54,62,108
184,191,196,31,39,40,43,48,51,54,57,108
184,190,195,28,39,40,43,48,51,54,57,108
184,190,195,28,39,40,43,48,51,54,57,108
184,190,195,28,39,40,43,48,51,54,57,108
184,190,195,31,39,40,43,48,51,54,57,108
184,190,195,28,39,40,43,48,51,54,57,108
184,190,195,28,39,40,43,48,51,54,62,108
184,190,197,29,39,40,42,48,51,54,57,108
183,191,197,29,39,40,42,48,52,54,57,108
183,191,198,27,39,40,42,47,52,54,57,108
181,191,198,27,39,40,42,47,52,54,57,108
179,190,198,27,39,40,42,46,52,54,57,108
179,190,198,27,39,40,42,46,52,54,57,108
180,190,197,27,39,40,42,45,52,54,57,108
182,190,197,27,39,40,42,45,52,54,57,108
175,189,197,26,39,40,42,45,52,54,57,108
177,189,196,26,39,40,42,45,52,54,57,108
178,189,195,26,39,40,42,45,52,54,57,108
177,188,195,26,39,40,42,45,52,54,57,108
177,188,195,27,39,40,42,46,52,54,57,108
178,187,195,27,39,40,42,46,52,54,57,108
178,187,195,29,39,40,42,46,52,54,57,108
178,187,195,27,39,40,42,46,52,54,57,108
177,187,195,27,39,40,42,46,52,54,57,108
177,186,195,27,39,40,42,46,52,54,57,108
177,186,195,27,39,40,42,46,52,54,57,108
177,186,195,27,39,40,42,46,52,54,57,108
177,186,195,27,39,40,42,46,52,54,57,108
177,187,195,27,39,40,42,46,52,54,57,108
177,186,195,27,39,40,42,46,52,54,57,108
178,186,195,27,39,40,42,46,52,54,57,108
177,186,195,27,39,40,42,46,52,54,57,108
177,186,195,27,39,40,42,46,52,54,57,108
177,186,195,27,39,40,42,46,52,54,57,109
175,192,195,26,39,40,42,46,52,54,57,109
176,185,195,26,39,40,42,47,49,54,57,109
175,186,195,26,39,40,42,48,49,54,57,109
177,185,195,27,39,40,42,48,49,54,57,109
175,186,195,26,39,40,42,48,49,54,57,109
177,188,195,27,39,40,42,48,52,54,57,109
177,188,196,27,39,40,42,48,49,54,57,109
177,189,196,26,39,40,42,48,52,54,57,109
177,190,197,26,39,40,42,48,49,54,57,109
177,191,197,26,39,40,42,48,49,54,57,109
182,191,197,26,39,40,42,48,51,54,57,109
180,193,197,27,39,40,42,48,51,54,57,109
182,193,197,28,39,40,42,48,52,54,57,109
179,193,197,31,39,40,42,48,52,54,57,109
179,193,197,27,39,40,42,48,52,54,57,109
179,193,197,26,39,40,42,48,52,54,57,109
180,194,197,27,39,40,42,48,52,54,57,109
179,193,197,27,39,40,42,48,49,54,57,109
179,194,197,26,39,40,42,48,51,54,57,109
179,193,197,27,39,40,42,48,51,54,57,109
179,194,197,27,39,40,42,48,51,54,57,109
179,193,197,26,39,40,42,48,51,54,57,109
179,193,197,27,39,40,42,48,52,54,57,109
179,193,197,27,39,40,42,48,52,54,57,109
179,193,197,26,39,40,42,47,51,54,57,109
179,193,197,26,39,40,42,45,51,54,57,109
179,193,197,26,39,40,42,45,51,54,57,109
179,193,197,26,39,40,42,45,51,54,57,109
179,191,197,26,39,40,42,45,51,54,57,109
180,191,197,26,39,40,42,45,51,54,57,109
180,190,197,27,39,40,42,45,51,54,57,109
180,189,197,26,39,40,42,45,51,54,57,109
182,189,196,26,39,40,42,45,51,54,57,109
176,188,196,26,39,40,42,45,51,54,57,109
175,187,195,26,39,40,42,45,51,54,57,109
175,187,195,27,39,40,42,45,51,54,57,109
176,187,195,27,39,40,42,45,51,54,57,109
175,186,195,27,39,40,41,45,51,54,57,109
175,186,195,27,39,40,42,45,51,54,57,109
176,187,195,27,39,40,41,45,51,54,57,109
175,186,195,27,39,40,42,45,51,54,57,109
175,186,195,27,39,40,41,45,51,54,57,109
177,186,195,27,39,40,41,45,51,54,57,109
177,186,195,29,39,40,42,45,51,54,57,109
177,186,195,29,39,40,41,45,51,54,57,109
177,186,195,27,39,40,41,45,51,54,57,109
177,186,195,27,39,40,42,45,51,54,57,109
177,187,195,27,39,40,41,45,51,54,57,110
175,185,195,27,39,40,42,45,49,54,57,110
177,185,195,27,39,40,42,46,49,54,57,110
177,185,195,27,39,40,42,46,52,54,57,110
177,185,195,27,39,40,42,47,51,53,57,110
177,185,195,27,39,40,42,47,50,53,57,110
177,185,195,27,39,40,42,48,50,53,57,110
178,186,195,27,39,40,42,48,50,53,57,110
178,188,195,27,39,40,42,48,50,53,57,110
178,189,196,27,39,40,42,48,50,53,57,110
178,190,196,27,39,40,42,48,50,53,57,110
177,191,196,27,39,40,42,48,50,53,57,110
177,193,195,29,39,40,42,48,50,53,57,110
177,193,195,27,39,40,42,48,50,53,57,110
177,194,201,31,39,40,42,48,50,56,57,110
175,194,202,28,39,40,42,48,50,56,57,110
180,194,203,28,39,40,42,48,50,56,57,110
180,194,203,28,39,40,42,48,50,53,57,110
179,194,203,29,39,40,42,48,50,56,58,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,56,57,110
181,194,204,31,39,40,42,48,50,53,58,110
179,194,203,31,39,40,42,48,50,53,57,110
179,192,197,31,39,40,42,48,50,56,57,110
179,185,195,29,39,40,42,48,50,53,57,110
179,191,195,29,39,40,42,47,50,53,57,110
180,193,195,29,39,40,42,47,51,54,57,110
180,193,195,29,39,40,42,46,52,54,57,110
180,193,196,29,39,40,42,46,52,54,57,110
180,193,196,29,39,40,42,45,49,54,57,110
180,191,196,27,39,40,42,45,49,54,57,110
180,191,196,29,39,40,43,45,49,54,57,110
180,191,196,26,39,40,43,45,49,54,57,110
180,190,196,26,39,40,43,45,49,54,57,110
180,190,196,27,39,40,43,45,49,54,57,110
182,189,196,26,39,40,43,45,49,54,57,110
182,189,196,27,39,40,43,45,49,54,57,110
176,188,195,29,39,40,43,45,49,54,57,110
182,188,195,27,39,40,43,45,49,54,57,110
175,188,195,27,39,40,43,45,49,54,57,110
176,187,195,27,39,40,43,45,49,54,57,110
175,187,195,27,39,40,43,45,49,54,57,110
176,187,195,27,39,40,43,45,49,54,57,110
182,186,195,27,39,40,42,45,49,54,57,110
182,186,195,27,39,40,43,45,49,54,57,110
182,187,195,27,39,40,42,45,49,54,57,110
176,187,195,27,39,40,42,45,49,54,57,110
175,187,195,27,39,40,42,45,49,54,57,110
177,187,195,27,39,40,42,45,49,54,57,110
177,187,195,27,39,40,42,45,49,54,57,110
177,187,195,29,39,40,42,45,49,54,57,110
177,187,195,29,39,40,42,45,49,54,57,110
177,187,195,27,39,40,42,45,49,54,57,111
175,185,195,26,39,40,43,45,49,54,57,111
175,185,195,26,39,40,43,46,49,53,57,111
177,186,195,27,39,40,43,47,52,56,57,111
178,185,195,27,39,40,43,47,52,55,57,111
177,185,196,27,39,40,43,47,51,55,57,111
175,185,197,27,39,40,43,48,51,55,57,111
182,187,197,27,39,40,43,48,51,55,57,111
180,189,198,27,39,40,44,48,51,55,58,111
179,189,198,28,39,40,44,48,51,55,57,111
181,190,198,28,39,40,44,48,50,55,57,111
181,191,198,28,39,40,44,48,50,55,57,111
183,193,198,28,39,40,44,48,50,55,57,111
183,193,197,30,39,40,44,48,50,55,57,111
184,193,197,28,39,40,44,48,51,55,57,111
184,193,197,28,39,40,44,48,52,55,57,111
184,193,197,28,39,40,44,47,52,53,57,111
184,193,197,28,39,40,44,45,49,54,57,111
184,193,197,28,39,40,44,45,49,54,57,111
184,193,198,28,39,40,44,45,49,54,57,111
183,191,198,28,39,40,44,45,49,54,57,111
183,191,199,28,39,40,44,45,49,54,57,111
183,191,199,28,39,40,44,45,49,54,57,111
183,190,199,28,39,40,44,45,49,54,57,111
183,190,199,28,39,40,44,45,49,54,57,111
181,190,199,28,39,40,44,45,49,54,57,111
181,190,199,31,39,40,44,45,49,54,57,111
181,190,199,31,39,40,44,45,49,54,59,111
181,190,198,29,39,40,44,45,49,54,57,111
179,190,198,29,39,40,44,45,49,54,57,111
179,190,198,29,39,40,44,45,49,54,57,111
179,190,197,29,39,40,44,45,49,54,57,111
180,189,197,27,39,40,44,45,49,54,57,111
182,189,197,27,39,40,44,45,49,54,57,111
178,188,197,27,39,40,44,45,49,54,58,111
176,188,196,26,39,40,44,45,49,54,57,111
175,186,196,26,39,40,44,45,49,54,57,111
176,186,196,26,39,40,44,45,49,54,57,111
176,186,196,26,39,40,44,45,49,54,57,111
177,186,196,26,39,40,44,45,49,54,57,111
177,185,196,26,39,40,44,45,49,54,57,111
177,186,196,26,39,40,44,45,49,54,57,111
178,185,196,26,39,40,44,45,49,54,57,111
177,186,196,26,39,40,44,45,49,54,57,111
177,185,196,26,39,40,44,45,49,54,57,111
177,185,196,26,39,40,44,45,49,54,57,112
175,186,195,27,39,40,41,45,51,53,57,112
175,186,195,27,39,40,41,46,51,56,57,112
175,186,195,27,39,40,41,47,50,55,57,112
175,186,195,27,39,40,41,48,50,55,57,112
176,186,195,27,39,40,41,48,50,55,57,112
176,187,196,27,39,40,41,48,50,55,57,112
182,188,197,27,39,40,41,48,50,55,57,112
180,189,197,27,39,40,41,48,50,55,57,112
180,190,197,27,39,40,41,48,50,55,57,112
179,191,197,27,39,40,41,48,50,55,57,112
179,193,197,31,39,40,41,48,50,55,57,112
181,193,196,28,39,40,41,48,50,55,57,112
181,193,195,28,39,40,41,48,50,55,57,112
183,194,201,31,39,40,41,48,50,55,57,112
183,194,202,31,39,40,41,48,50,55,57,112
183,194,203,31,39,40,41,48,50,55,57,112
183,194,203,29,39,40,41,48,50,55,57,112
183,194,203,27,39,40,41,48,50,55,57,112
183,194,203,28,39,40,41,48,50,55,57,112
183,194,203,28,39,40,41,48,50,55,57,112
183,194,203,28,39,40,41,48,50,55,57,112
183,194,203,30,39,40,41,48,50,55,57,112
183,194,203,37,39,40,41,48,50,55,57,112
183,194,203,30,39,40,41,48,50,55,57,112
183,194,203,28,39,40,41,48,50,55,57,112
183,194,203,28,39,40,41,48,50,55,57,112
183,194,203,28,39,40,41,48,50,55,57,112
183,194,203,28,39,40,41,48,50,55,57,112
183,194,202,31,39,40,41,47,50,55,57,112
181,194,201,28,39,40,41,46,50,55,59,112
181,194,195,29,39,40,41,45,51,56,57,112
181,193,195,29,39,40,41,45,52,53,57,112
179,193,196,29,39,40,41,45,49,54,57,112
179,191,196,27,39,40,41,45,49,54,57,112
180,191,197,27,39,40,41,45,49,54,57,112
180,190,197,27,39,40,41,45,49,54,57,112
182,189,196,27,39,40,41,45,49,54,57,112
182,189,196,27,39,40,41,45,49,54,57,112
182,188,196,29,39,40,41,45,49,54,57,112
175,188,196,27,39,40,41,45,49,54,57,112
176,188,196,27,39,40,41,45,49,54,57,112
182,188,196,27,39,40,41,45,49,54,57,112
176,187,196,27,39,40,41,45,49,54,57,112
176,187,196,27,39,40,41,45,49,54,57,112
176,187,196,27,39,40,41,45,49,54,57,112
182,187,196,27,39,40,41,45,49,54,57,112
176,187,196,27,39,40,41,45,49,54,57,112
176,186,196,27,39,40,41,45,52,54,57,112
176,186,196,27,39,40,41,45,52,54,57,112
176,186,196,27,39,40,41,45,52,54,57,112
176,186,196,27,39,40,41,45,52,54,57,112
176,186,196,27,39,40,41,45,52,54,57,112
176,186,196,27,39,40,41,45,52,54,57,112
176,186,196,27,39,40,41,45,52,54,57,112
175,186,196,26,39,40,41,45,52,54,57,113
